hm,Station Number,Day/Month/Year Hour24:Minutes in DD/MM/YYYY HH24:MI format in Local standard time,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,AWS Flag,#
hm, 14015,02/02/2015 22:00,1009.0,N,1005.1,N, 2,#
hm, 14015,02/02/2015 22:30,1009.2,N,1005.3,N, 2,#
hm, 14015,02/02/2015 23:00,1009.7,N,1005.8,N, 2,#
hm, 14015,02/02/2015 23:25,1011.1,N,1007.1,N, 2,#
hm, 14015,02/02/2015 23:28,1011.2,N,1007.2,N, 2,#
hm, 14015,02/02/2015 23:30,1011.3,N,1007.3,N, 2,#
hm, 14015,02/02/2015 23:47,1012.0,N,1008.0,N, 2,#
hm, 14015,02/02/2015 23:53,1011.7,N,1007.7,N, 2,#
hm, 14015,03/02/2015 00:00,1011.0,N,1007.0,N, 2,#
hm, 14015,03/02/2015 00:09,1010.8,N,1006.8,N, 2,#
hm, 14015,03/02/2015 00:16,1010.4,N,1006.4,N, 2,#
hm, 14015,03/02/2015 00:30,1010.0,N,1006.0,N, 2,#
hm, 14015,03/02/2015 01:00,1009.4,N,1005.4,N, 2,#
hm, 14015,03/02/2015 01:30,1009.4,N,1005.4,N, 2,#
hm, 14015,03/02/2015 02:00,1008.9,N,1004.9,N, 2,#
hm, 14015,03/02/2015 02:30,1008.2,N,1004.2,N, 2,#
hm, 14015,03/02/2015 03:00,1007.5,N,1003.5,N, 2,#
hm, 14015,03/02/2015 03:30,1007.3,N,1003.3,N, 2,#
hm, 14015,03/02/2015 04:00,1006.7,N,1002.7,N, 2,#
hm, 14015,03/02/2015 04:30,1007.4,N,1003.4,N, 2,#
hm, 14015,03/02/2015 05:00,1007.4,N,1003.4,N, 2,#
hm, 14015,03/02/2015 05:30,1007.7,N,1003.7,N, 2,#
hm, 14015,03/02/2015 06:00,1008.3,N,1004.3,N, 2,#
hm, 14015,03/02/2015 06:30,1008.7,N,1004.7,N, 2,#
hm, 14015,03/02/2015 07:00,1009.0,N,1005.0,N, 2,#
hm, 14015,03/02/2015 07:30,1009.6,N,1005.6,N, 2,#
hm, 14015,03/02/2015 08:00,1009.9,N,1005.9,N, 2,#
hm, 14015,03/02/2015 08:30,1009.7,N,1005.7,N, 2,#
hm, 14015,03/02/2015 09:00,1009.6,N,1005.7,N, 2,#
hm, 14015,03/02/2015 09:30,1009.5,N,1005.6,N, 2,#
hm, 14015,03/02/2015 10:00,1009.5,N,1005.6,N, 2,#
hm, 14015,03/02/2015 10:30,1009.6,N,1005.7,N, 2,#
hm, 14015,03/02/2015 11:00,1009.4,N,1005.5,N, 2,#
hm, 14015,03/02/2015 11:30,1009.4,N,1005.5,N, 2,#
hm, 14015,03/02/2015 12:00,1009.3,N,1005.4,N, 2,#
hm, 14015,03/02/2015 12:30,1008.8,N,1004.9,N, 2,#
hm, 14015,03/02/2015 13:00,1008.6,N,1004.7,N, 2,#
hm, 14015,03/02/2015 13:30,1008.2,N,1004.3,N, 2,#
hm, 14015,03/02/2015 14:00,1007.6,N,1003.7,N, 2,#
hm, 14015,03/02/2015 14:21,1007.6,N,1003.7,N, 2,#
hm, 14015,03/02/2015 14:30,1007.8,N,1003.9,N, 2,#
hm, 14015,03/02/2015 15:00,1006.5,N,1002.6,N, 2,#
hm, 14015,03/02/2015 15:30,1006.6,N,1002.7,N, 2,#
hm, 14015,03/02/2015 16:00,1006.5,N,1002.6,N, 2,#
hm, 14015,03/02/2015 16:30,1006.6,N,1002.7,N, 2,#
hm, 14015,03/02/2015 17:00,1006.7,N,1002.8,N, 2,#
hm, 14015,03/02/2015 17:30,1006.8,N,1002.9,N, 2,#
hm, 14015,03/02/2015 18:00,1007.2,N,1003.3,N, 2,#
hm, 14015,03/02/2015 18:30,1007.9,N,1004.0,N, 2,#
hm, 14015,03/02/2015 19:00,1007.6,N,1003.7,N, 2,#
hm, 14015,03/02/2015 19:30,1007.8,N,1003.9,N, 2,#
hm, 14015,03/02/2015 20:00,1008.2,N,1004.3,N, 2,#
hm, 14015,03/02/2015 20:30,1008.4,N,1004.5,N, 2,#
hm, 14015,03/02/2015 21:00,1008.9,N,1005.0,N, 2,#
hm, 14015,03/02/2015 21:30,1009.0,N,1005.1,N, 2,#
hm, 14015,03/02/2015 22:00,1009.4,N,1005.5,N, 2,#
hm, 14015,03/02/2015 22:30,1009.7,N,1005.8,N, 2,#
hm, 14015,03/02/2015 23:00,1009.6,N,1005.7,N, 2,#
hm, 14015,03/02/2015 23:30,1009.5,N,1005.6,N, 2,#
hm, 14015,04/02/2015 00:00,1009.5,N,1005.6,N, 2,#
hm, 14015,04/02/2015 00:30,1009.3,N,1005.4,N, 2,#
hm, 14015,04/02/2015 01:00,1009.1,N,1005.2,N, 2,#
hm, 14015,04/02/2015 01:30,1008.6,N,1004.7,N, 2,#
hm, 14015,04/02/2015 02:00,1008.1,N,1004.2,N, 2,#
hm, 14015,04/02/2015 02:30,1008.5,N,1004.6,N, 2,#
hm, 14015,04/02/2015 03:00,1008.7,N,1004.7,N, 2,#
hm, 14015,04/02/2015 03:10,1008.7,N,1004.7,N, 2,#
hm, 14015,04/02/2015 03:30,1008.6,N,1004.6,N, 2,#
hm, 14015,04/02/2015 04:00,1008.6,N,1004.6,N, 2,#
hm, 14015,04/02/2015 04:30,1008.4,N,1004.4,N, 2,#
hm, 14015,04/02/2015 05:00,1008.4,N,1004.4,N, 2,#
hm, 14015,04/02/2015 05:30,1008.4,N,1004.4,N, 2,#
hm, 14015,04/02/2015 06:00,1008.6,N,1004.6,N, 2,#
hm, 14015,04/02/2015 06:30,1008.8,N,1004.8,N, 2,#
hm, 14015,04/02/2015 07:00,1009.2,N,1005.2,N, 2,#
hm, 14015,04/02/2015 07:30,1009.7,N,1005.7,N, 2,#
hm, 14015,04/02/2015 08:00,1009.8,N,1005.8,N, 2,#
hm, 14015,04/02/2015 08:30,1009.9,N,1006.0,N, 2,#
hm, 14015,04/02/2015 09:00,1010.1,N,1006.2,N, 2,#
hm, 14015,04/02/2015 09:30,1010.0,N,1006.1,N, 2,#
hm, 14015,04/02/2015 10:00,1010.0,N,1006.1,N, 2,#
hm, 14015,04/02/2015 10:30,1009.8,N,1005.9,N, 2,#
hm, 14015,04/02/2015 11:00,1009.7,N,1005.8,N, 2,#
hm, 14015,04/02/2015 11:30,1009.5,N,1005.6,N, 2,#
hm, 14015,04/02/2015 12:00,1009.2,N,1005.3,N, 2,#
hm, 14015,04/02/2015 12:30,1008.8,N,1004.9,N, 2,#
hm, 14015,04/02/2015 13:00,1008.5,N,1004.6,N, 2,#
hm, 14015,04/02/2015 13:30,1007.9,N,1004.0,N, 2,#
hm, 14015,04/02/2015 14:00,1007.6,N,1003.7,N, 2,#
hm, 14015,04/02/2015 14:30,1007.4,N,1003.5,N, 2,#
hm, 14015,04/02/2015 15:00,1006.8,N,1002.9,N, 2,#
hm, 14015,04/02/2015 15:30,1006.5,N,1002.6,N, 2,#
hm, 14015,04/02/2015 16:00,1006.4,N,1002.5,N, 2,#
hm, 14015,04/02/2015 16:30,1006.4,N,1002.5,N, 2,#
hm, 14015,04/02/2015 17:00,1006.1,N,1002.2,N, 2,#
hm, 14015,04/02/2015 17:30,1005.9,N,1002.0,N, 2,#
hm, 14015,04/02/2015 18:00,1005.9,N,1002.0,N, 2,#
hm, 14015,04/02/2015 18:30,1006.2,N,1002.3,N, 2,#
hm, 14015,04/02/2015 19:00,1006.5,N,1002.6,N, 2,#
hm, 14015,04/02/2015 19:30,1006.9,N,1003.0,N, 2,#
hm, 14015,04/02/2015 20:00,1007.3,N,1003.3,N, 2,#
hm, 14015,04/02/2015 20:30,1007.8,N,1003.8,N, 2,#
hm, 14015,04/02/2015 21:00,1008.2,N,1004.2,N, 2,#
hm, 14015,04/02/2015 21:30,1008.5,N,1004.5,N, 2,#
hm, 14015,04/02/2015 22:00,1008.5,N,1004.5,N, 2,#
hm, 14015,04/02/2015 22:30,1008.7,N,1004.7,N, 2,#
hm, 14015,04/02/2015 23:00,1008.9,N,1004.9,N, 2,#
hm, 14015,04/02/2015 23:30,1008.7,N,1004.7,N, 2,#
hm, 14015,05/02/2015 00:00,1008.8,N,1004.8,N, 2,#
hm, 14015,05/02/2015 00:30,1008.9,N,1004.9,N, 2,#
hm, 14015,05/02/2015 01:00,1008.7,N,1004.7,N, 2,#
hm, 14015,05/02/2015 01:30,1008.4,N,1004.4,N, 2,#
hm, 14015,05/02/2015 02:00,1008.2,N,1004.2,N, 2,#
hm, 14015,05/02/2015 02:30,1008.0,N,1004.0,N, 2,#
hm, 14015,05/02/2015 03:00,1008.0,N,1004.0,N, 2,#
hm, 14015,05/02/2015 03:30,1007.8,N,1003.8,N, 2,#
hm, 14015,05/02/2015 04:00,1007.8,N,1003.8,N, 2,#
hm, 14015,05/02/2015 04:30,1008.0,N,1004.0,N, 2,#
hm, 14015,05/02/2015 05:00,1008.1,N,1004.1,N, 2,#
hm, 14015,05/02/2015 05:30,1008.2,N,1004.2,N, 2,#
hm, 14015,05/02/2015 06:00,1008.5,N,1004.5,N, 2,#
hm, 14015,05/02/2015 06:30,1008.7,N,1004.7,N, 2,#
hm, 14015,05/02/2015 07:00,1008.9,N,1004.9,N, 2,#
hm, 14015,05/02/2015 07:30,1009.0,N,1005.0,N, 2,#
hm, 14015,05/02/2015 08:00,1009.2,N,1005.3,N, 2,#
hm, 14015,05/02/2015 08:30,1009.5,N,1005.6,N, 2,#
hm, 14015,05/02/2015 09:00,1009.6,N,1005.7,N, 2,#
hm, 14015,05/02/2015 09:30,1009.7,N,1005.8,N, 2,#
hm, 14015,05/02/2015 10:00,1009.8,N,1005.9,N, 2,#
hm, 14015,05/02/2015 10:30,1009.6,N,1005.7,N, 2,#
hm, 14015,05/02/2015 11:00,1009.3,N,1005.4,N, 2,#
hm, 14015,05/02/2015 11:30,1009.1,N,1005.2,N, 2,#
hm, 14015,05/02/2015 12:00,1009.0,N,1005.1,N, 2,#
hm, 14015,05/02/2015 12:30,1008.7,N,1004.8,N, 2,#
hm, 14015,05/02/2015 13:00,1008.2,N,1004.3,N, 2,#
hm, 14015,05/02/2015 13:30,1007.6,N,1003.7,N, 2,#
hm, 14015,05/02/2015 14:00,1007.1,N,1003.2,N, 2,#
hm, 14015,05/02/2015 14:30,1006.8,N,1002.9,N, 2,#
hm, 14015,05/02/2015 15:00,1006.7,N,1002.8,N, 2,#
hm, 14015,05/02/2015 15:30,1006.8,N,1002.9,N, 2,#
hm, 14015,05/02/2015 16:00,1006.7,N,1002.8,N, 2,#
hm, 14015,05/02/2015 16:30,1006.6,N,1002.7,N, 2,#
hm, 14015,05/02/2015 17:00,1006.5,N,1002.6,N, 2,#
hm, 14015,05/02/2015 17:30,1006.7,N,1002.8,N, 2,#
hm, 14015,05/02/2015 18:00,1007.1,N,1003.2,N, 2,#
hm, 14015,05/02/2015 18:30,1007.4,N,1003.5,N, 2,#
hm, 14015,05/02/2015 19:00,1007.7,N,1003.8,N, 2,#
hm, 14015,05/02/2015 19:30,1008.4,N,1004.4,N, 2,#
hm, 14015,05/02/2015 20:00,1008.9,N,1004.9,N, 2,#
hm, 14015,05/02/2015 20:30,1009.3,N,1005.3,N, 2,#
hm, 14015,05/02/2015 21:00,1009.7,N,1005.7,N, 2,#
hm, 14015,05/02/2015 21:30,1009.9,N,1005.9,N, 2,#
hm, 14015,05/02/2015 22:00,1009.9,N,1005.9,N, 2,#
hm, 14015,05/02/2015 22:30,1010.1,N,1006.1,N, 2,#
hm, 14015,05/02/2015 23:00,1010.3,N,1006.3,N, 2,#
hm, 14015,05/02/2015 23:30,1010.3,N,1006.3,N, 2,#
hm, 14015,06/02/2015 00:00,1010.3,N,1006.3,N, 2,#
hm, 14015,06/02/2015 00:30,1010.2,N,1006.2,N, 2,#
hm, 14015,06/02/2015 01:00,1009.9,N,1005.9,N, 2,#
hm, 14015,06/02/2015 01:30,1009.6,N,1005.6,N, 2,#
hm, 14015,06/02/2015 02:00,1009.4,N,1005.4,N, 2,#
hm, 14015,06/02/2015 02:30,1009.4,N,1005.4,N, 2,#
hm, 14015,06/02/2015 03:00,1009.2,N,1005.2,N, 2,#
hm, 14015,06/02/2015 03:30,1009.1,N,1005.1,N, 2,#
hm, 14015,06/02/2015 04:00,1009.1,N,1005.1,N, 2,#
hm, 14015,06/02/2015 04:30,1009.2,N,1005.2,N, 2,#
hm, 14015,06/02/2015 05:00,1009.2,N,1005.2,N, 2,#
hm, 14015,06/02/2015 05:30,1009.3,N,1005.3,N, 2,#
hm, 14015,06/02/2015 06:00,1009.7,N,1005.7,N, 2,#
hm, 14015,06/02/2015 06:30,1009.8,N,1005.8,N, 2,#
hm, 14015,06/02/2015 07:00,1009.8,N,1005.8,N, 2,#
hm, 14015,06/02/2015 07:30,1010.1,N,1006.1,N, 2,#
hm, 14015,06/02/2015 08:00,1010.5,N,1006.5,N, 2,#
hm, 14015,06/02/2015 08:30,1010.7,N,1006.8,N, 2,#
hm, 14015,06/02/2015 09:00,1010.9,N,1007.0,N, 2,#
hm, 14015,06/02/2015 09:30,1011.1,N,1007.2,N, 2,#
hm, 14015,06/02/2015 10:00,1011.1,N,1007.2,N, 2,#
hm, 14015,06/02/2015 10:30,1011.1,N,1007.2,N, 2,#
hm, 14015,06/02/2015 11:00,1010.9,N,1007.0,N, 2,#
hm, 14015,06/02/2015 11:30,1010.9,N,1007.0,N, 2,#
hm, 14015,06/02/2015 12:00,1010.8,N,1006.9,N, 2,#
hm, 14015,06/02/2015 12:30,1010.5,N,1006.6,N, 2,#
hm, 14015,06/02/2015 13:00,1010.0,N,1006.1,N, 2,#
hm, 14015,06/02/2015 13:30,1009.4,N,1005.5,N, 2,#
hm, 14015,06/02/2015 14:00,1008.9,N,1005.0,N, 2,#
hm, 14015,06/02/2015 14:30,1008.5,N,1004.6,N, 2,#
hm, 14015,06/02/2015 15:00,1008.3,N,1004.4,N, 2,#
hm, 14015,06/02/2015 15:30,1008.1,N,1004.2,N, 2,#
hm, 14015,06/02/2015 16:00,1007.8,N,1003.9,N, 2,#
hm, 14015,06/02/2015 16:30,1007.5,N,1003.6,N, 2,#
hm, 14015,06/02/2015 17:00,1007.7,N,1003.8,N, 2,#
hm, 14015,06/02/2015 17:30,1007.7,N,1003.8,N, 2,#
hm, 14015,06/02/2015 18:00,1008.2,N,1004.3,N, 2,#
hm, 14015,06/02/2015 18:30,1008.3,N,1004.4,N, 2,#
hm, 14015,06/02/2015 19:00,1008.7,N,1004.8,N, 2,#
hm, 14015,06/02/2015 19:30,1009.0,N,1005.1,N, 2,#
hm, 14015,06/02/2015 20:00,1009.5,N,1005.6,N, 2,#
hm, 14015,06/02/2015 20:30,1009.6,N,1005.7,N, 2,#
hm, 14015,06/02/2015 21:00,1009.9,N,1005.9,N, 2,#
hm, 14015,06/02/2015 21:30,1010.2,N,1006.2,N, 2,#
hm, 14015,06/02/2015 22:00,1010.7,N,1006.7,N, 2,#
hm, 14015,06/02/2015 22:30,1010.9,N,1006.9,N, 2,#
hm, 14015,06/02/2015 23:00,1011.2,N,1007.2,N, 2,#
hm, 14015,06/02/2015 23:30,1011.1,N,1007.1,N, 2,#
hm, 14015,07/02/2015 00:00,1010.9,N,1006.9,N, 2,#
hm, 14015,07/02/2015 00:30,1010.8,N,1006.8,N, 2,#
hm, 14015,07/02/2015 01:00,1010.6,N,1006.6,N, 2,#
hm, 14015,07/02/2015 01:30,1010.4,N,1006.4,N, 2,#
hm, 14015,07/02/2015 02:00,1010.1,N,1006.1,N, 2,#
hm, 14015,07/02/2015 02:30,1010.1,N,1006.1,N, 2,#
hm, 14015,07/02/2015 03:00,1010.1,N,1006.1,N, 2,#
hm, 14015,07/02/2015 03:30,1010.2,N,1006.2,N, 2,#
hm, 14015,07/02/2015 04:00,1010.2,N,1006.2,N, 2,#
hm, 14015,07/02/2015 04:30,1010.2,N,1006.2,N, 2,#
hm, 14015,07/02/2015 05:00,1010.5,N,1006.5,N, 2,#
hm, 14015,07/02/2015 05:30,1010.2,N,1006.2,N, 2,#
hm, 14015,07/02/2015 06:00,1010.4,N,1006.4,N, 2,#
hm, 14015,07/02/2015 06:30,1011.1,N,1007.1,N, 2,#
hm, 14015,07/02/2015 07:00,1011.4,N,1007.4,N, 2,#
hm, 14015,07/02/2015 07:30,1011.5,N,1007.5,N, 2,#
hm, 14015,07/02/2015 08:00,1012.0,N,1008.0,N, 2,#
hm, 14015,07/02/2015 08:30,1012.3,N,1008.3,N, 2,#
hm, 14015,07/02/2015 09:00,1012.5,N,1008.5,N, 2,#
hm, 14015,07/02/2015 09:30,1012.6,N,1008.6,N, 2,#
hm, 14015,07/02/2015 10:00,1012.7,N,1008.8,N, 2,#
hm, 14015,07/02/2015 10:30,1012.8,N,1008.9,N, 2,#
hm, 14015,07/02/2015 11:00,1012.4,N,1008.5,N, 2,#
hm, 14015,07/02/2015 11:30,1012.0,N,1008.1,N, 2,#
hm, 14015,07/02/2015 12:00,1011.5,N,1007.6,N, 2,#
hm, 14015,07/02/2015 12:30,1011.1,N,1007.2,N, 2,#
hm, 14015,07/02/2015 13:00,1010.6,N,1006.7,N, 2,#
hm, 14015,07/02/2015 13:30,1010.1,N,1006.2,N, 2,#
hm, 14015,07/02/2015 14:00,1009.8,N,1005.9,N, 2,#
hm, 14015,07/02/2015 14:30,1009.5,N,1005.6,N, 2,#
hm, 14015,07/02/2015 15:00,1009.2,N,1005.3,N, 2,#
hm, 14015,07/02/2015 15:30,1009.0,N,1005.1,N, 2,#
hm, 14015,07/02/2015 16:00,1008.8,N,1004.9,N, 2,#
hm, 14015,07/02/2015 16:30,1008.6,N,1004.7,N, 2,#
hm, 14015,07/02/2015 17:00,1008.6,N,1004.7,N, 2,#
hm, 14015,07/02/2015 17:30,1009.3,N,1005.4,N, 2,#
hm, 14015,07/02/2015 18:00,1009.5,N,1005.5,N, 2,#
hm, 14015,07/02/2015 18:30,1009.5,N,1005.5,N, 2,#
hm, 14015,07/02/2015 19:00,1009.7,N,1005.7,N, 2,#
hm, 14015,07/02/2015 19:30,1009.9,N,1005.9,N, 2,#
hm, 14015,07/02/2015 20:00,1010.3,N,1006.3,N, 2,#
hm, 14015,07/02/2015 20:30,1010.6,N,1006.6,N, 2,#
hm, 14015,07/02/2015 21:00,1011.0,N,1007.0,N, 2,#
hm, 14015,07/02/2015 21:30,1011.3,N,1007.3,N, 2,#
hm, 14015,07/02/2015 22:00,1011.5,N,1007.5,N, 2,#
hm, 14015,07/02/2015 22:30,1011.9,N,1007.9,N, 2,#
hm, 14015,07/02/2015 23:00,1012.3,N,1008.3,N, 2,#
hm, 14015,07/02/2015 23:30,1012.3,N,1008.3,N, 2,#
hm, 14015,08/02/2015 00:00,1012.2,N,1008.2,N, 2,#
hm, 14015,08/02/2015 00:30,1012.1,N,1008.1,N, 2,#
hm, 14015,08/02/2015 01:00,1011.8,N,1007.8,N, 2,#
hm, 14015,08/02/2015 01:30,1011.5,N,1007.5,N, 2,#
hm, 14015,08/02/2015 02:00,1011.3,N,1007.3,N, 2,#
hm, 14015,08/02/2015 02:30,1011.2,N,1007.2,N, 2,#
hm, 14015,08/02/2015 03:00,1010.9,N,1006.9,N, 2,#
hm, 14015,08/02/2015 03:30,1010.7,N,1006.7,N, 2,#
hm, 14015,08/02/2015 04:00,1010.7,N,1006.7,N, 2,#
hm, 14015,08/02/2015 04:30,1010.7,N,1006.7,N, 2,#
hm, 14015,08/02/2015 05:00,1010.6,N,1006.6,N, 2,#
hm, 14015,08/02/2015 05:30,1010.7,N,1006.7,N, 2,#
hm, 14015,08/02/2015 06:00,1011.0,N,1007.0,N, 2,#
hm, 14015,08/02/2015 06:30,1011.1,N,1007.1,N, 2,#
hm, 14015,08/02/2015 07:00,1011.4,N,1007.4,N, 2,#
hm, 14015,08/02/2015 07:30,1011.6,N,1007.6,N, 2,#
hm, 14015,08/02/2015 08:00,1011.9,N,1008.0,N, 2,#
hm, 14015,08/02/2015 08:30,1012.1,N,1008.2,N, 2,#
hm, 14015,08/02/2015 09:00,1012.3,N,1008.4,N, 2,#
hm, 14015,08/02/2015 09:30,1012.5,N,1008.6,N, 2,#
hm, 14015,08/02/2015 10:00,1012.4,N,1008.5,N, 2,#
hm, 14015,08/02/2015 10:30,1012.3,N,1008.4,N, 2,#
hm, 14015,08/02/2015 11:00,1012.1,N,1008.2,N, 2,#
hm, 14015,08/02/2015 11:30,1011.8,N,1007.9,N, 2,#
hm, 14015,08/02/2015 12:00,1011.3,N,1007.4,N, 2,#
hm, 14015,08/02/2015 12:30,1010.9,N,1007.0,N, 2,#
hm, 14015,08/02/2015 13:00,1010.3,N,1006.4,N, 2,#
hm, 14015,08/02/2015 13:30,1010.0,N,1006.1,N, 2,#
hm, 14015,08/02/2015 14:00,1009.4,N,1005.5,N, 2,#
hm, 14015,08/02/2015 14:30,1008.8,N,1004.9,N, 2,#
hm, 14015,08/02/2015 14:57,1008.2,N,1004.3,N, 2,#
hm, 14015,08/02/2015 15:00,1008.4,N,1004.5,N, 2,#
hm, 14015,08/02/2015 15:08,1008.4,N,1004.5,N, 2,#
hm, 14015,08/02/2015 15:16,1008.9,N,1005.0,N, 2,#
hm, 14015,08/02/2015 15:30,1008.7,N,1004.7,N, 2,#
hm, 14015,08/02/2015 16:00,1007.8,N,1003.9,N, 2,#
hm, 14015,08/02/2015 16:30,1007.8,N,1003.9,N, 2,#
hm, 14015,08/02/2015 17:00,1008.3,N,1004.4,N, 2,#
hm, 14015,08/02/2015 17:30,1007.9,N,1004.0,N, 2,#
hm, 14015,08/02/2015 18:00,1008.4,N,1004.5,N, 2,#
hm, 14015,08/02/2015 18:30,1008.5,N,1004.6,N, 2,#
hm, 14015,08/02/2015 19:00,1009.0,N,1005.0,N, 2,#
hm, 14015,08/02/2015 19:21,1011.0,N,1007.0,N, 2,#
hm, 14015,08/02/2015 19:26,1011.3,N,1007.3,N, 2,#
hm, 14015,08/02/2015 19:30,1011.8,N,1007.8,N, 2,#
hm, 14015,08/02/2015 19:32,1012.1,N,1008.1,N, 2,#
hm, 14015,08/02/2015 19:36,1012.4,N,1008.4,N, 2,#
hm, 14015,08/02/2015 19:49,1012.0,N,1008.0,N, 2,#
hm, 14015,08/02/2015 19:55,1011.7,N,1007.7,N, 2,#
hm, 14015,08/02/2015 20:00,1011.4,N,1007.4,N, 2,#
hm, 14015,08/02/2015 20:15,1011.2,N,1007.2,N, 2,#
hm, 14015,08/02/2015 20:30,1011.4,N,1007.4,N, 2,#
hm, 14015,08/02/2015 21:00,1010.7,N,1006.7,N, 2,#
hm, 14015,08/02/2015 21:30,1010.5,N,1006.5,N, 2,#
hm, 14015,08/02/2015 22:00,1011.0,N,1007.0,N, 2,#
hm, 14015,08/02/2015 22:30,1011.0,N,1007.0,N, 2,#
hm, 14015,08/02/2015 23:00,1011.8,N,1007.8,N, 2,#
hm, 14015,08/02/2015 23:30,1011.2,N,1007.2,N, 2,#
hm, 14015,09/02/2015 00:00,1011.0,N,1007.0,N, 2,#
hm, 14015,09/02/2015 00:30,1010.4,N,1006.4,N, 2,#
hm, 14015,09/02/2015 01:00,1010.1,N,1006.1,N, 2,#
hm, 14015,09/02/2015 01:30,1009.7,N,1005.7,N, 2,#
hm, 14015,09/02/2015 02:00,1009.3,N,1005.3,N, 2,#
hm, 14015,09/02/2015 02:30,1009.0,N,1005.0,N, 2,#
hm, 14015,09/02/2015 03:00,1008.9,N,1004.9,N, 2,#
hm, 14015,09/02/2015 03:30,1008.9,N,1004.9,N, 2,#
hm, 14015,09/02/2015 04:00,1008.8,N,1004.8,N, 2,#
hm, 14015,09/02/2015 04:30,1009.1,N,1005.1,N, 2,#
hm, 14015,09/02/2015 05:00,1009.3,N,1005.3,N, 2,#
hm, 14015,09/02/2015 05:30,1009.5,N,1005.5,N, 2,#
hm, 14015,09/02/2015 06:00,1009.8,N,1005.8,N, 2,#
hm, 14015,09/02/2015 06:30,1010.0,N,1006.0,N, 2,#
hm, 14015,09/02/2015 07:00,1010.1,N,1006.1,N, 2,#
hm, 14015,09/02/2015 07:30,1010.7,N,1006.7,N, 2,#
hm, 14015,09/02/2015 08:00,1011.2,N,1007.2,N, 2,#
hm, 14015,09/02/2015 08:30,1011.0,N,1007.0,N, 2,#
hm, 14015,09/02/2015 09:00,1011.1,N,1007.1,N, 2,#
hm, 14015,09/02/2015 09:30,1011.1,N,1007.1,N, 2,#
hm, 14015,09/02/2015 10:00,1011.0,N,1007.1,N, 2,#
hm, 14015,09/02/2015 10:30,1010.8,N,1006.9,N, 2,#
hm, 14015,09/02/2015 11:00,1010.6,N,1006.7,N, 2,#
hm, 14015,09/02/2015 11:30,1010.5,N,1006.6,N, 2,#
hm, 14015,09/02/2015 12:00,1010.2,N,1006.3,N, 2,#
hm, 14015,09/02/2015 12:30,1009.9,N,1006.0,N, 2,#
hm, 14015,09/02/2015 13:00,1009.6,N,1005.7,N, 2,#
hm, 14015,09/02/2015 13:30,1009.0,N,1005.1,N, 2,#
hm, 14015,09/02/2015 14:00,1008.1,N,1004.2,N, 2,#
hm, 14015,09/02/2015 14:30,1007.2,N,1003.3,N, 2,#
hm, 14015,09/02/2015 15:00,1006.6,N,1002.7,N, 2,#
hm, 14015,09/02/2015 15:30,1006.0,N,1002.1,N, 2,#
hm, 14015,09/02/2015 15:37,1006.3,N,1002.4,N, 2,#
hm, 14015,09/02/2015 15:40,1006.6,N,1002.7,N, 2,#
hm, 14015,09/02/2015 15:58,1006.7,N,1002.7,N, 2,#
hm, 14015,09/02/2015 16:00,1006.8,N,1002.8,N, 2,#
hm, 14015,09/02/2015 16:13,1006.9,N,1002.9,N, 2,#
hm, 14015,09/02/2015 16:17,1007.0,N,1003.0,N, 2,#
hm, 14015,09/02/2015 16:20,1006.9,N,1002.9,N, 2,#
hm, 14015,09/02/2015 16:30,1006.6,N,1002.6,N, 2,#
hm, 14015,09/02/2015 16:43,1007.9,N,1003.9,N, 2,#
hm, 14015,09/02/2015 16:48,1008.1,N,1004.1,N, 2,#
hm, 14015,09/02/2015 16:52,1008.0,N,1004.0,N, 2,#
hm, 14015,09/02/2015 16:55,1007.8,N,1003.8,N, 2,#
hm, 14015,09/02/2015 17:00,1007.5,N,1003.5,N, 2,#
hm, 14015,09/02/2015 17:20,1006.6,N,1002.6,N, 2,#
hm, 14015,09/02/2015 17:30,1007.1,N,1003.1,N, 2,#
hm, 14015,09/02/2015 18:00,1007.5,N,1003.5,N, 2,#
hm, 14015,09/02/2015 18:30,1008.7,N,1004.7,N, 2,#
hm, 14015,09/02/2015 19:00,1009.9,N,1005.9,N, 2,#
hm, 14015,09/02/2015 19:11,1009.8,N,1005.8,N, 2,#
hm, 14015,09/02/2015 19:25,1009.8,N,1005.8,N, 2,#
hm, 14015,09/02/2015 19:30,1009.7,N,1005.7,N, 2,#
hm, 14015,09/02/2015 20:00,1010.2,N,1006.2,N, 2,#
hm, 14015,09/02/2015 20:30,1010.7,N,1006.7,N, 2,#
hm, 14015,09/02/2015 21:00,1010.4,N,1006.4,N, 2,#
hm, 14015,09/02/2015 21:30,1010.2,N,1006.2,N, 2,#
hm, 14015,09/02/2015 22:00,1010.2,N,1006.2,N, 2,#
hm, 14015,09/02/2015 22:30,1010.3,N,1006.3,N, 2,#
hm, 14015,09/02/2015 23:00,1010.4,N,1006.4,N, 2,#
hm, 14015,09/02/2015 23:30,1010.5,N,1006.5,N, 2,#
hm, 14015,10/02/2015 00:00,1010.2,N,1006.2,N, 2,#
hm, 14015,10/02/2015 00:30,1010.1,N,1006.1,N, 2,#
hm, 14015,10/02/2015 01:00,1009.7,N,1005.7,N, 2,#
hm, 14015,10/02/2015 01:30,1009.2,N,1005.2,N, 2,#
